 ,Area,Mean,Min,Max
29233,0.073,255,255,255
29234,0.068,255,255,255
29235,0.065,255,255,255
29236,0.066,255,255,255
29237,0.076,255,255,255
29238,0.086,255,255,255
29239,0.054,255,255,255
29240,0.187,255,255,255
29241,0.060,255,255,255
29242,0.044,255,255,255
29243,0.069,255,255,255
29244,0.041,255,255,255
29245,0.039,255,255,255
29246,0.053,255,255,255
29247,0.067,255,255,255
29248,0.206,255,255,255
29249,0.045,255,255,255
29250,0.107,255,255,255
29251,0.048,255,255,255
29252,0.051,255,255,255
29253,0.202,255,255,255
29254,0.114,255,255,255
29255,0.075,255,255,255
29256,0.042,255,255,255
29257,0.284,255,255,255
29258,0.245,255,255,255
29259,0.127,255,255,255
29260,0.063,255,255,255
29261,1.453,255,255,255
29262,0.141,255,255,255
29263,0.138,255,255,255
29264,0.034,255,255,255
29265,0.087,255,255,255
29266,0.088,255,255,255
29267,0.105,255,255,255
29268,0.170,255,255,255
29269,0.098,255,255,255
29270,0.039,255,255,255
29271,0.045,255,255,255
29272,0.042,255,255,255
29273,0.119,255,255,255
29274,0.366,255,255,255
29275,0.058,255,255,255
29276,0.490,255,255,255
29277,0.068,255,255,255
29278,0.093,255,255,255
29279,0.066,255,255,255
29280,0.052,255,255,255
29281,0.274,255,255,255
29282,0.104,255,255,255
29283,0.041,255,255,255
29284,0.325,255,255,255
29285,0.085,255,255,255
29286,0.052,255,255,255
29287,0.041,255,255,255
29288,0.056,255,255,255
29289,0.390,255,255,255
29290,0.135,255,255,255
29291,0.078,255,255,255
29292,0.368,255,255,255
29293,0.050,255,255,255
29294,0.071,255,255,255
29295,0.113,255,255,255
29296,0.072,255,255,255
29297,0.074,255,255,255
29298,0.205,255,255,255
29299,0.069,255,255,255
29300,0.082,255,255,255
29301,0.040,255,255,255
29302,0.037,255,255,255
29303,0.107,255,255,255
29304,0.081,255,255,255
29305,0.035,255,255,255
29306,0.046,255,255,255
29307,0.033,255,255,255
29308,0.011,255,255,255
29309,0.240,255,255,255
29310,0.072,255,255,255
29311,0.018,255,255,255
29312,0.387,255,255,255
29313,0.059,255,255,255
29314,0.457,255,255,255
29315,0.096,255,255,255
29316,0.054,255,255,255
29317,0.333,255,255,255
29318,0.218,255,255,255
29319,0.067,255,255,255
29320,0.068,255,255,255
29321,0.141,255,255,255
29322,0.291,255,255,255
29323,0.055,255,255,255
29324,0.125,255,255,255
29325,0.137,255,255,255
29326,0.032,255,255,255
29327,0.018,255,255,255
29328,0.125,255,255,255
29329,0.032,255,255,255
29330,0.036,255,255,255
29331,0.077,255,255,255
29332,0.048,255,255,255
29333,0.055,255,255,255
29334,0.270,255,255,255
29335,0.048,255,255,255
29336,0.233,255,255,255
29337,0.263,255,255,255
29338,0.373,255,255,255
29339,0.043,255,255,255
29340,0.040,255,255,255
29341,0.025,255,255,255
29342,0.081,255,255,255
29343,0.048,255,255,255
29344,0.084,255,255,255
29345,0.056,255,255,255
29346,0.115,255,255,255
29347,0.023,255,255,255
29348,0.132,255,255,255
29349,0.092,255,255,255
29350,0.034,255,255,255
29351,0.033,255,255,255
29352,0.068,255,255,255
29353,0.131,255,255,255
29354,0.065,255,255,255
29355,0.169,255,255,255
29356,0.036,255,255,255
29357,0.038,255,255,255
29358,0.077,255,255,255
29359,0.231,255,255,255
29360,0.030,255,255,255
29361,0.090,255,255,255
29362,0.072,255,255,255
29363,0.062,255,255,255
29364,0.175,255,255,255
29365,0.139,255,255,255
29366,0.030,255,255,255
29367,0.046,255,255,255
29368,0.055,255,255,255
29369,0.126,255,255,255
29370,0.248,255,255,255
29371,0.098,255,255,255
29372,0.065,255,255,255
29373,0.064,255,255,255
29374,0.034,255,255,255
29375,0.116,255,255,255
29376,0.112,255,255,255
29377,0.212,255,255,255
29378,0.027,255,255,255
29379,0.028,255,255,255
29380,0.047,255,255,255
29381,0.057,255,255,255
29382,0.112,255,255,255
29383,0.011,255,255,255
29384,0.045,255,255,255
29385,0.056,255,255,255
29386,0.067,255,255,255
29387,0.062,255,255,255
29388,0.057,255,255,255
29389,0.050,255,255,255
29390,0.068,255,255,255
29391,0.052,255,255,255
29392,0.024,255,255,255
29393,0.032,255,255,255
29394,0.015,255,255,255
29395,0.017,255,255,255
29396,0.011,255,255,255
29397,0.015,255,255,255
29398,0.017,255,255,255
29399,0.010,255,255,255
29400,0.013,255,255,255
29401,0.014,255,255,255
29402,0.013,255,255,255
29403,0.020,255,255,255
29404,0.017,255,255,255
29405,0.018,255,255,255
29406,0.013,255,255,255
29407,0.058,255,255,255
29408,0.057,255,255,255
29409,0.029,255,255,255
29410,0.024,255,255,255
29411,0.126,255,255,255
29412,0.071,255,255,255
29413,0.146,255,255,255
29414,0.404,255,255,255
29415,0.131,255,255,255
29416,0.046,255,255,255
29417,0.127,255,255,255
29418,0.051,255,255,255
29419,0.105,255,255,255
29420,0.061,255,255,255
29421,0.123,255,255,255
29422,0.047,255,255,255
29423,0.109,255,255,255
29424,0.071,255,255,255
29425,0.044,255,255,255
29426,0.777,255,255,255
29427,0.073,255,255,255
29428,0.077,255,255,255
29429,0.061,255,255,255
29430,0.224,255,255,255
29431,0.039,255,255,255
29432,0.067,255,255,255
29433,0.101,255,255,255
29434,0.077,255,255,255
29435,0.155,255,255,255
29436,0.044,255,255,255
29437,0.064,255,255,255
29438,0.058,255,255,255
29439,0.052,255,255,255
29440,0.123,255,255,255
29441,0.125,255,255,255
29442,0.091,255,255,255
29443,0.054,255,255,255
29444,0.052,255,255,255
29445,0.136,255,255,255
29446,0.117,255,255,255
29447,0.136,255,255,255
29448,0.069,255,255,255
29449,0.059,255,255,255
29450,0.249,255,255,255
29451,0.050,255,255,255
29452,0.049,255,255,255
29453,0.060,255,255,255
29454,0.072,255,255,255
29455,1.105,255,255,255
29456,0.039,255,255,255
29457,0.097,255,255,255
29458,0.065,255,255,255
29459,0.096,255,255,255
29460,0.074,255,255,255
29461,0.110,255,255,255
29462,1.376,255,255,255
29463,0.014,255,255,255
29464,0.079,255,255,255
29465,0.133,255,255,255
29466,0.130,255,255,255
29467,0.091,255,255,255
29468,0.353,255,255,255
29469,0.173,255,255,255
29470,0.049,255,255,255
29471,0.074,255,255,255
29472,0.104,255,255,255
29473,0.039,255,255,255
29474,0.064,255,255,255
29475,0.067,255,255,255
29476,0.598,255,255,255
29477,0.089,255,255,255
29478,0.163,255,255,255
29479,0.062,255,255,255
29480,0.039,255,255,255
29481,0.056,255,255,255
29482,0.051,255,255,255
29483,0.040,255,255,255
29484,0.074,255,255,255
29485,0.122,255,255,255
29486,0.060,255,255,255
29487,0.089,255,255,255
29488,0.094,255,255,255
29489,0.110,255,255,255
29490,0.100,255,255,255
29491,0.154,255,255,255
29492,0.060,255,255,255
29493,0.079,255,255,255
29494,0.227,255,255,255
29495,0.121,255,255,255
29496,0.170,255,255,255
29497,0.147,255,255,255
29498,0.266,255,255,255
29499,0.011,255,255,255
29500,0.043,255,255,255
29501,0.047,255,255,255
29502,0.093,255,255,255
29503,0.061,255,255,255
29504,0.105,255,255,255
29505,0.173,255,255,255
29506,0.107,255,255,255
29507,0.059,255,255,255
29508,0.175,255,255,255
29509,0.132,255,255,255
29510,0.101,255,255,255
29511,1.240,255,255,255
29512,0.127,255,255,255
29513,0.058,255,255,255
29514,0.049,255,255,255
29515,0.439,255,255,255
29516,0.056,255,255,255
29517,0.090,255,255,255
29518,0.048,255,255,255
29519,0.086,255,255,255
29520,0.078,255,255,255
29521,0.110,255,255,255
29522,0.034,255,255,255
29523,0.089,255,255,255
29524,0.056,255,255,255
29525,0.173,255,255,255
29526,0.081,255,255,255
29527,0.075,255,255,255
29528,0.136,255,255,255
29529,0.128,255,255,255
29530,0.091,255,255,255
29531,0.065,255,255,255
29532,0.178,255,255,255
29533,0.720,255,255,255
29534,0.020,255,255,255
29535,0.063,255,255,255
29536,0.048,255,255,255
29537,0.047,255,255,255
29538,0.041,255,255,255
29539,0.177,255,255,255
29540,0.034,255,255,255
29541,0.220,255,255,255
29542,0.067,255,255,255
29543,0.030,255,255,255
29544,0.216,255,255,255
29545,0.062,255,255,255
29546,0.048,255,255,255
29547,0.112,255,255,255
29548,0.173,255,255,255
29549,0.192,255,255,255
29550,0.086,255,255,255
29551,0.206,255,255,255
29552,0.058,255,255,255
29553,0.137,255,255,255
29554,0.141,255,255,255
29555,0.043,255,255,255
29556,0.036,255,255,255
29557,0.039,255,255,255
29558,0.078,255,255,255
29559,0.051,255,255,255
29560,0.072,255,255,255
29561,0.061,255,255,255
29562,0.275,255,255,255
29563,0.121,255,255,255
29564,1.622,255,255,255
29565,0.019,255,255,255
29566,0.090,255,255,255
29567,0.113,255,255,255
29568,0.337,255,255,255
29569,0.383,255,255,255
29570,0.073,255,255,255
29571,0.064,255,255,255
29572,0.065,255,255,255
29573,0.076,255,255,255
29574,0.224,255,255,255
29575,0.086,255,255,255
29576,0.270,255,255,255
29577,0.071,255,255,255
29578,0.051,255,255,255
29579,0.041,255,255,255
29580,0.039,255,255,255
29581,0.190,255,255,255
29582,0.052,255,255,255
29583,0.074,255,255,255
29584,0.017,255,255,255
29585,0.015,255,255,255
29586,0.154,255,255,255
29587,0.107,255,255,255
29588,0.332,255,255,255
29589,0.067,255,255,255
29590,0.155,255,255,255
29591,0.045,255,255,255
29592,0.056,255,255,255
29593,0.102,255,255,255
29594,0.301,255,255,255
29595,0.227,255,255,255
29596,0.045,255,255,255
29597,0.053,255,255,255
29598,0.151,255,255,255
29599,0.063,255,255,255
29600,0.081,255,255,255
29601,0.041,255,255,255
29602,0.072,255,255,255
29603,0.049,255,255,255
29604,0.095,255,255,255
29605,0.049,255,255,255
29606,0.115,255,255,255
29607,0.191,255,255,255
29608,0.082,255,255,255
29609,0.141,255,255,255
29610,0.157,255,255,255
29611,0.098,255,255,255
29612,0.056,255,255,255
29613,0.059,255,255,255
29614,0.426,255,255,255
29615,0.020,255,255,255
29616,0.110,255,255,255
29617,0.070,255,255,255
29618,0.067,255,255,255
29619,0.071,255,255,255
29620,0.089,255,255,255
29621,0.124,255,255,255
29622,0.067,255,255,255
29623,0.036,255,255,255
29624,0.065,255,255,255
29625,0.183,255,255,255
29626,0.159,255,255,255
29627,0.121,255,255,255
29628,0.089,255,255,255
29629,0.163,255,255,255
29630,0.079,255,255,255
29631,0.059,255,255,255
29632,0.197,255,255,255
29633,0.048,255,255,255
29634,0.056,255,255,255
29635,0.120,255,255,255
29636,0.075,255,255,255
29637,0.044,255,255,255
29638,0.043,255,255,255
29639,0.061,255,255,255
29640,0.050,255,255,255
29641,0.037,255,255,255
29642,0.043,255,255,255
29643,0.053,255,255,255
29644,0.279,255,255,255
29645,0.076,255,255,255
29646,0.040,255,255,255
29647,0.497,255,255,255
29648,0.071,255,255,255
29649,0.079,255,255,255
29650,0.034,255,255,255
29651,0.039,255,255,255
29652,0.049,255,255,255
29653,0.088,255,255,255
29654,0.087,255,255,255
29655,0.084,255,255,255
29656,0.032,255,255,255
29657,0.156,255,255,255
29658,0.074,255,255,255
29659,0.070,255,255,255
29660,0.129,255,255,255
29661,0.565,255,255,255
29662,0.068,255,255,255
29663,0.074,255,255,255
29664,0.167,255,255,255
29665,0.097,255,255,255
29666,0.193,255,255,255
29667,0.150,255,255,255
29668,0.128,255,255,255
29669,0.051,255,255,255
29670,0.079,255,255,255
29671,0.156,255,255,255
29672,0.045,255,255,255
29673,0.032,255,255,255
29674,0.068,255,255,255
29675,0.078,255,255,255
29676,0.033,255,255,255
29677,0.036,255,255,255
29678,0.037,255,255,255
29679,0.072,255,255,255
29680,0.135,255,255,255
29681,0.041,255,255,255
29682,0.053,255,255,255
29683,0.089,255,255,255
29684,0.068,255,255,255
29685,0.058,255,255,255
29686,0.229,255,255,255
29687,0.056,255,255,255
29688,1.229,255,255,255
29689,0.031,255,255,255
29690,0.128,255,255,255
29691,0.137,255,255,255
29692,0.053,255,255,255
29693,0.040,255,255,255
29694,0.106,255,255,255
29695,0.080,255,255,255
29696,0.051,255,255,255
29697,0.099,255,255,255
29698,0.316,255,255,255
29699,0.047,255,255,255
29700,0.166,255,255,255
29701,0.052,255,255,255
29702,0.176,255,255,255
29703,0.376,255,255,255
29704,0.045,255,255,255
29705,0.035,255,255,255
29706,0.121,255,255,255
29707,0.427,255,255,255
29708,0.051,255,255,255
29709,0.036,255,255,255
29710,0.044,255,255,255
29711,0.080,255,255,255
29712,0.029,255,255,255
29713,0.115,255,255,255
29714,0.058,255,255,255
29715,0.041,255,255,255
29716,0.028,255,255,255
29717,0.115,255,255,255
29718,0.031,255,255,255
29719,0.099,255,255,255
29720,0.046,255,255,255
29721,0.050,255,255,255
29722,0.257,255,255,255
29723,0.097,255,255,255
29724,0.363,255,255,255
29725,0.120,255,255,255
29726,0.030,255,255,255
29727,0.067,255,255,255
29728,0.043,255,255,255
29729,0.142,255,255,255
29730,0.062,255,255,255
29731,0.050,255,255,255
29732,0.222,255,255,255
29733,0.070,255,255,255
29734,0.037,255,255,255
29735,0.182,255,255,255
29736,0.036,255,255,255
29737,0.338,255,255,255
29738,0.097,255,255,255
29739,0.215,255,255,255
29740,0.084,255,255,255
29741,0.059,255,255,255
29742,0.075,255,255,255
29743,0.047,255,255,255
29744,0.103,255,255,255
29745,0.047,255,255,255
29746,0.233,255,255,255
29747,0.057,255,255,255
29748,0.061,255,255,255
29749,0.026,255,255,255
29750,0.031,255,255,255
29751,0.065,255,255,255
29752,0.038,255,255,255
29753,0.029,255,255,255
29754,0.017,255,255,255
29755,0.015,255,255,255
29756,0.025,255,255,255
29757,0.054,255,255,255
29758,0.025,255,255,255
29759,0.193,255,255,255
29760,0.016,255,255,255
29761,0.019,255,255,255
29762,0.032,255,255,255
29763,0.224,255,255,255
29764,0.014,255,255,255
29765,0.028,255,255,255
29766,0.050,255,255,255
29767,1.035,255,255,255
29768,0.012,255,255,255
29769,0.027,255,255,255
29770,0.053,255,255,255
29771,0.022,255,255,255
29772,0.014,255,255,255
29773,0.043,255,255,255
29774,0.208,255,255,255
29775,0.239,255,255,255
29776,0.036,255,255,255
29777,0.090,255,255,255
29778,0.045,255,255,255
29779,0.072,255,255,255
29780,0.623,255,255,255
29781,0.035,255,255,255
29782,0.136,255,255,255
29783,0.149,255,255,255
29784,0.148,255,255,255
29785,0.177,255,255,255
29786,0.044,255,255,255
29787,0.030,255,255,255
29788,0.161,255,255,255
29789,0.044,255,255,255
29790,0.024,255,255,255
29791,0.109,255,255,255
29792,0.013,255,255,255
29793,0.106,255,255,255
29794,0.076,255,255,255
29795,0.054,255,255,255
29796,0.711,255,255,255
29797,0.031,255,255,255
29798,0.613,255,255,255
29799,0.051,255,255,255
29800,0.058,255,255,255
29801,0.064,255,255,255
29802,0.093,255,255,255
29803,0.039,255,255,255
29804,0.018,255,255,255
29805,0.022,255,255,255
29806,0.231,255,255,255
29807,0.099,255,255,255
29808,0.721,255,255,255
29809,0.019,255,255,255
29810,0.229,255,255,255
29811,0.044,255,255,255
29812,0.481,255,255,255
29813,0.025,255,255,255
29814,0.095,255,255,255
29815,0.049,255,255,255
29816,0.011,255,255,255
29817,0.088,255,255,255
29818,0.185,255,255,255
29819,0.052,255,255,255
29820,0.040,255,255,255
29821,0.032,255,255,255
29822,0.039,255,255,255
29823,0.049,255,255,255
29824,0.027,255,255,255
29825,0.054,255,255,255
29826,0.065,255,255,255
29827,0.084,255,255,255
29828,0.071,255,255,255
29829,0.135,255,255,255
29830,0.077,255,255,255
29831,0.026,255,255,255
29832,1.556,255,255,255
29833,0.469,255,255,255
29834,0.083,255,255,255
29835,0.063,255,255,255
29836,0.386,255,255,255
29837,0.092,255,255,255
29838,0.029,255,255,255
29839,1.194,255,255,255
29840,0.073,255,255,255
29841,0.040,255,255,255
29842,0.137,255,255,255
29843,0.152,255,255,255
29844,0.072,255,255,255
29845,0.100,255,255,255
29846,0.300,255,255,255
29847,0.094,255,255,255
29848,0.092,255,255,255
29849,0.026,255,255,255
29850,0.032,255,255,255
29851,0.088,255,255,255
29852,0.157,255,255,255
29853,0.037,255,255,255
29854,0.106,255,255,255
29855,0.110,255,255,255
29856,0.240,255,255,255
29857,0.109,255,255,255
29858,0.089,255,255,255
29859,0.029,255,255,255
29860,0.034,255,255,255
29861,0.026,255,255,255
29862,0.233,255,255,255
29863,0.072,255,255,255
29864,0.033,255,255,255
29865,0.043,255,255,255
29866,0.096,255,255,255
29867,0.073,255,255,255
29868,0.285,255,255,255
29869,0.115,255,255,255
29870,0.025,255,255,255
29871,0.197,255,255,255
29872,0.045,255,255,255
29873,0.053,255,255,255
29874,0.101,255,255,255
29875,0.088,255,255,255
29876,0.504,255,255,255
29877,0.456,255,255,255
29878,0.027,255,255,255
29879,0.258,255,255,255
29880,0.051,255,255,255
29881,0.086,255,255,255
29882,0.149,255,255,255
29883,0.035,255,255,255
29884,0.062,255,255,255
29885,0.138,255,255,255
29886,0.076,255,255,255
29887,0.057,255,255,255
29888,0.034,255,255,255
29889,0.042,255,255,255
29890,0.048,255,255,255
29891,0.015,255,255,255
29892,0.216,255,255,255
29893,0.038,255,255,255
29894,0.049,255,255,255
29895,0.062,255,255,255
29896,0.105,255,255,255
29897,0.045,255,255,255
29898,0.988,255,255,255
29899,0.047,255,255,255
29900,0.154,255,255,255
29901,0.057,255,255,255
29902,0.173,255,255,255
29903,0.042,255,255,255
29904,0.099,255,255,255
29905,0.046,255,255,255
29906,0.067,255,255,255
29907,0.014,255,255,255
29908,0.077,255,255,255
29909,0.031,255,255,255
29910,0.040,255,255,255
29911,0.197,255,255,255
29912,0.106,255,255,255
29913,0.082,255,255,255
29914,0.145,255,255,255
29915,0.117,255,255,255
29916,0.057,255,255,255
29917,0.195,255,255,255
29918,0.021,255,255,255
29919,0.185,255,255,255
29920,0.013,255,255,255
29921,0.055,255,255,255
29922,0.027,255,255,255
29923,0.067,255,255,255
29924,0.113,255,255,255
29925,0.022,255,255,255
29926,0.072,255,255,255
29927,0.029,255,255,255
29928,0.125,255,255,255
29929,0.064,255,255,255
29930,0.129,255,255,255
29931,0.026,255,255,255
29932,0.078,255,255,255
29933,0.121,255,255,255
29934,0.129,255,255,255
29935,0.056,255,255,255
29936,0.069,255,255,255
29937,0.278,255,255,255
29938,0.066,255,255,255
29939,0.075,255,255,255
29940,0.012,255,255,255
29941,0.060,255,255,255
29942,0.034,255,255,255
29943,0.045,255,255,255
29944,0.109,255,255,255
29945,0.060,255,255,255
29946,0.035,255,255,255
29947,0.046,255,255,255
29948,0.027,255,255,255
29949,0.191,255,255,255
29950,0.073,255,255,255
29951,0.071,255,255,255
29952,0.081,255,255,255
29953,0.018,255,255,255
29954,0.228,255,255,255
29955,0.103,255,255,255
29956,0.017,255,255,255
29957,0.108,255,255,255
29958,0.015,255,255,255
29959,0.069,255,255,255
29960,0.039,255,255,255
29961,0.084,255,255,255
29962,0.011,255,255,255
29963,0.033,255,255,255
29964,1.189,255,255,255
29965,0.065,255,255,255
29966,0.042,255,255,255
29967,0.066,255,255,255
29968,0.110,255,255,255
29969,0.100,255,255,255
29970,0.035,255,255,255
29971,0.032,255,255,255
29972,0.023,255,255,255
29973,0.305,255,255,255
29974,0.163,255,255,255
29975,0.413,255,255,255
29976,0.048,255,255,255
29977,0.042,255,255,255
29978,0.043,255,255,255
29979,0.017,255,255,255
29980,0.042,255,255,255
29981,0.026,255,255,255
29982,0.110,255,255,255
29983,0.010,255,255,255
29984,0.033,255,255,255
29985,0.068,255,255,255
29986,0.065,255,255,255
29987,0.043,255,255,255
29988,0.076,255,255,255
29989,0.367,255,255,255
29990,0.027,255,255,255
29991,0.071,255,255,255
29992,0.025,255,255,255
29993,0.347,255,255,255
29994,0.032,255,255,255
29995,0.073,255,255,255
29996,0.066,255,255,255
29997,0.046,255,255,255
29998,0.025,255,255,255
29999,0.042,255,255,255
30000,0.018,255,255,255
30001,0.107,255,255,255
30002,0.078,255,255,255
30003,0.032,255,255,255
30004,0.377,255,255,255
30005,0.047,255,255,255
30006,0.541,255,255,255
30007,0.110,255,255,255
30008,0.035,255,255,255
30009,1.688,255,255,255
30010,0.021,255,255,255
30011,0.117,255,255,255
30012,0.114,255,255,255
30013,0.031,255,255,255
30014,0.033,255,255,255
30015,0.545,255,255,255
30016,0.078,255,255,255
30017,0.031,255,255,255
30018,0.062,255,255,255
30019,1.357,255,255,255
30020,0.027,255,255,255
30021,0.022,255,255,255
30022,0.050,255,255,255
30023,0.592,255,255,255
30024,0.243,255,255,255
30025,0.107,255,255,255
30026,0.038,255,255,255
30027,0.342,255,255,255
30028,0.030,255,255,255
30029,0.508,255,255,255
30030,0.027,255,255,255
30031,0.015,255,255,255
30032,0.087,255,255,255
30033,0.044,255,255,255
30034,0.057,255,255,255
30035,0.792,255,255,255
30036,0.243,255,255,255
30037,0.057,255,255,255
30038,0.045,255,255,255
30039,0.038,255,255,255
30040,0.110,255,255,255
30041,0.031,255,255,255
30042,0.122,255,255,255
30043,0.236,255,255,255
30044,0.052,255,255,255
30045,0.045,255,255,255
30046,0.092,255,255,255
30047,0.112,255,255,255
30048,0.095,255,255,255
30049,0.038,255,255,255
30050,0.019,255,255,255
30051,0.051,255,255,255
30052,0.187,255,255,255
30053,0.051,255,255,255
30054,0.212,255,255,255
30055,0.061,255,255,255
30056,0.102,255,255,255
30057,0.051,255,255,255
30058,0.449,255,255,255
30059,0.126,255,255,255
30060,0.060,255,255,255
30061,0.060,255,255,255
30062,0.029,255,255,255
30063,0.132,255,255,255
30064,0.043,255,255,255
30065,0.055,255,255,255
30066,0.072,255,255,255
30067,0.089,255,255,255
30068,0.116,255,255,255
30069,0.540,255,255,255
30070,0.101,255,255,255
30071,0.138,255,255,255
30072,0.076,255,255,255
30073,0.123,255,255,255
30074,0.086,255,255,255
30075,0.213,255,255,255
30076,0.027,255,255,255
30077,0.178,255,255,255
30078,0.046,255,255,255
30079,0.684,255,255,255
30080,0.026,255,255,255
30081,0.039,255,255,255
30082,0.786,255,255,255
30083,0.036,255,255,255
30084,0.029,255,255,255
30085,0.197,255,255,255
30086,0.020,255,255,255
30087,0.046,255,255,255
30088,0.103,255,255,255
30089,0.084,255,255,255
30090,0.246,255,255,255
30091,0.011,255,255,255
30092,0.180,255,255,255
30093,0.031,255,255,255
30094,0.048,255,255,255
30095,0.145,255,255,255
30096,0.177,255,255,255
30097,0.066,255,255,255
30098,0.097,255,255,255
30099,0.043,255,255,255
30100,0.044,255,255,255
30101,0.055,255,255,255
30102,0.062,255,255,255
30103,0.210,255,255,255
30104,0.098,255,255,255
30105,0.081,255,255,255
30106,0.027,255,255,255
30107,0.091,255,255,255
30108,0.014,255,255,255
30109,0.064,255,255,255
30110,0.061,255,255,255
30111,0.870,255,255,255
30112,0.680,255,255,255
30113,0.042,255,255,255
30114,0.117,255,255,255
30115,0.147,255,255,255
30116,0.057,255,255,255
30117,0.043,255,255,255
30118,0.044,255,255,255
30119,0.029,255,255,255
30120,0.042,255,255,255
30121,0.052,255,255,255
30122,0.011,255,255,255
30123,0.082,255,255,255
30124,0.112,255,255,255
30125,0.037,255,255,255
30126,0.082,255,255,255
30127,0.023,255,255,255
30128,0.025,255,255,255
30129,0.037,255,255,255
30130,0.416,255,255,255
30131,0.123,255,255,255
30132,0.047,255,255,255
30133,0.044,255,255,255
30134,0.025,255,255,255
30135,0.224,255,255,255
30136,0.042,255,255,255
30137,0.069,255,255,255
30138,0.184,255,255,255
30139,0.198,255,255,255
30140,0.149,255,255,255
30141,0.176,255,255,255
30142,0.072,255,255,255
30143,0.111,255,255,255
30144,0.047,255,255,255
30145,0.776,255,255,255
30146,0.031,255,255,255
30147,0.056,255,255,255
30148,0.020,255,255,255
30149,0.041,255,255,255
30150,0.194,255,255,255
30151,0.022,255,255,255
30152,0.029,255,255,255
30153,0.044,255,255,255
30154,0.126,255,255,255
30155,0.125,255,255,255
30156,0.289,255,255,255
30157,0.031,255,255,255
30158,0.034,255,255,255
30159,0.030,255,255,255
30160,0.039,255,255,255
30161,0.050,255,255,255
30162,0.033,255,255,255
30163,0.057,255,255,255
30164,0.283,255,255,255
30165,0.012,255,255,255
30166,0.044,255,255,255
30167,0.016,255,255,255
30168,0.115,255,255,255
30169,0.029,255,255,255
30170,0.126,255,255,255
30171,0.096,255,255,255
30172,0.054,255,255,255
30173,0.204,255,255,255
30174,0.130,255,255,255
30175,0.269,255,255,255
30176,0.047,255,255,255
30177,0.056,255,255,255
30178,0.089,255,255,255
30179,0.061,255,255,255
30180,0.080,255,255,255
30181,0.012,255,255,255
30182,0.238,255,255,255
30183,0.199,255,255,255
30184,0.032,255,255,255
30185,0.101,255,255,255
30186,0.466,255,255,255
30187,0.050,255,255,255
30188,0.028,255,255,255
30189,0.305,255,255,255
30190,0.108,255,255,255
30191,0.130,255,255,255
30192,0.243,255,255,255
30193,0.117,255,255,255
30194,0.268,255,255,255
30195,0.060,255,255,255
30196,0.019,255,255,255
30197,0.091,255,255,255
30198,0.055,255,255,255
30199,0.034,255,255,255
30200,0.073,255,255,255
30201,0.024,255,255,255
30202,0.023,255,255,255
30203,0.043,255,255,255
30204,0.109,255,255,255
30205,0.054,255,255,255
30206,0.200,255,255,255
30207,0.064,255,255,255
30208,0.072,255,255,255
30209,0.068,255,255,255
30210,0.115,255,255,255
30211,0.160,255,255,255
30212,0.114,255,255,255
30213,0.081,255,255,255
30214,0.057,255,255,255
30215,0.035,255,255,255
30216,0.046,255,255,255
30217,0.053,255,255,255
30218,0.049,255,255,255
30219,0.021,255,255,255
30220,0.042,255,255,255
30221,0.036,255,255,255
30222,0.012,255,255,255
30223,0.024,255,255,255
30224,0.030,255,255,255
30225,0.037,255,255,255
30226,0.051,255,255,255
30227,0.037,255,255,255
30228,0.012,255,255,255
30229,0.061,255,255,255
30230,0.015,255,255,255
30231,0.039,255,255,255
30232,0.020,255,255,255
30233,0.013,255,255,255
30234,0.024,255,255,255
30235,0.057,255,255,255
30236,0.020,255,255,255
30237,0.025,255,255,255
30238,0.051,255,255,255
30239,0.227,255,255,255
30240,0.076,255,255,255
30241,0.016,255,255,255
30242,0.038,255,255,255
30243,0.039,255,255,255
30244,0.055,255,255,255
30245,0.021,255,255,255
30246,0.187,255,255,255
30247,0.034,255,255,255
30248,0.055,255,255,255
30249,0.031,255,255,255
30250,0.064,255,255,255
30251,0.055,255,255,255
30252,0.256,255,255,255
30253,0.235,255,255,255
30254,0.116,255,255,255
30255,0.047,255,255,255
30256,0.060,255,255,255
30257,0.234,255,255,255
30258,0.060,255,255,255
30259,0.038,255,255,255
30260,0.235,255,255,255
30261,0.028,255,255,255
30262,0.235,255,255,255
30263,0.168,255,255,255
30264,0.274,255,255,255
30265,0.059,255,255,255
30266,0.136,255,255,255
30267,0.082,255,255,255
30268,0.047,255,255,255
30269,0.215,255,255,255
30270,0.143,255,255,255
30271,0.075,255,255,255
30272,0.236,255,255,255
30273,0.101,255,255,255
30274,0.128,255,255,255
30275,0.091,255,255,255
30276,0.080,255,255,255
30277,0.070,255,255,255
30278,0.055,255,255,255
30279,0.269,255,255,255
30280,0.287,255,255,255
30281,0.109,255,255,255
30282,0.074,255,255,255
30283,0.265,255,255,255
30284,0.036,255,255,255
30285,0.056,255,255,255
30286,0.063,255,255,255
30287,0.047,255,255,255
30288,0.961,255,255,255
30289,0.392,255,255,255
30290,0.829,255,255,255
30291,0.042,255,255,255
30292,0.299,255,255,255
30293,0.031,255,255,255
30294,0.097,255,255,255
30295,0.042,255,255,255
30296,0.038,255,255,255
30297,0.060,255,255,255
30298,0.034,255,255,255
30299,0.105,255,255,255
30300,0.077,255,255,255
30301,0.046,255,255,255
30302,0.076,255,255,255
30303,0.652,255,255,255
30304,0.673,255,255,255
30305,0.050,255,255,255
30306,0.052,255,255,255
30307,0.304,255,255,255
