 ,Area,Mean,Min,Max
8345,0.072,255,255,255
8346,0.028,255,255,255
8347,0.071,255,255,255
8348,0.096,255,255,255
8349,0.069,255,255,255
8350,0.084,255,255,255
8351,0.055,255,255,255
8352,0.015,255,255,255
8353,0.135,255,255,255
8354,0.188,255,255,255
8355,0.044,255,255,255
8356,0.192,255,255,255
8357,0.030,255,255,255
8358,0.060,255,255,255
8359,0.096,255,255,255
8360,0.074,255,255,255
8361,0.072,255,255,255
8362,0.374,255,255,255
8363,0.106,255,255,255
8364,0.135,255,255,255
8365,0.163,255,255,255
8366,0.059,255,255,255
8367,0.014,255,255,255
8368,0.062,255,255,255
8369,0.059,255,255,255
8370,0.276,255,255,255
8371,0.082,255,255,255
8372,0.019,255,255,255
8373,0.065,255,255,255
8374,0.180,255,255,255
8375,0.145,255,255,255
8376,0.271,255,255,255
8377,0.045,255,255,255
8378,0.113,255,255,255
8379,0.168,255,255,255
8380,0.153,255,255,255
8381,0.034,255,255,255
8382,0.077,255,255,255
8383,0.031,255,255,255
8384,0.092,255,255,255
8385,0.707,255,255,255
8386,2.215,255,255,255
8387,0.964,255,255,255
8388,0.057,255,255,255
8389,0.136,255,255,255
8390,0.039,255,255,255
8391,0.098,255,255,255
8392,0.252,255,255,255
8393,0.046,255,255,255
8394,0.097,255,255,255
8395,0.222,255,255,255
8396,0.052,255,255,255
8397,0.637,255,255,255
8398,0.181,255,255,255
8399,0.095,255,255,255
8400,0.030,255,255,255
8401,0.112,255,255,255
8402,0.035,255,255,255
8403,0.022,255,255,255
8404,0.137,255,255,255
8405,0.069,255,255,255
8406,0.236,255,255,255
8407,0.071,255,255,255
8408,0.226,255,255,255
8409,0.615,255,255,255
8410,0.189,255,255,255
8411,0.604,255,255,255
8412,0.035,255,255,255
8413,0.113,255,255,255
8414,0.087,255,255,255
8415,0.035,255,255,255
8416,0.099,255,255,255
8417,0.131,255,255,255
8418,0.158,255,255,255
8419,0.068,255,255,255
8420,0.063,255,255,255
8421,0.161,255,255,255
8422,0.143,255,255,255
8423,0.098,255,255,255
8424,0.073,255,255,255
8425,0.045,255,255,255
8426,0.064,255,255,255
8427,0.077,255,255,255
8428,0.030,255,255,255
8429,0.046,255,255,255
8430,0.251,255,255,255
8431,0.032,255,255,255
8432,0.180,255,255,255
8433,0.010,255,255,255
8434,0.030,255,255,255
8435,0.203,255,255,255
8436,0.318,255,255,255
8437,0.152,255,255,255
8438,0.045,255,255,255
8439,0.012,255,255,255
8440,0.882,255,255,255
8441,0.083,255,255,255
8442,0.233,255,255,255
8443,0.051,255,255,255
8444,0.095,255,255,255
8445,0.074,255,255,255
8446,0.064,255,255,255
8447,0.227,255,255,255
8448,0.109,255,255,255
8449,0.028,255,255,255
8450,0.127,255,255,255
8451,0.109,255,255,255
8452,0.051,255,255,255
8453,0.065,255,255,255
8454,0.348,255,255,255
8455,0.323,255,255,255
8456,0.632,255,255,255
8457,0.169,255,255,255
8458,0.139,255,255,255
8459,0.123,255,255,255
8460,0.077,255,255,255
8461,0.075,255,255,255
8462,0.053,255,255,255
8463,0.042,255,255,255
8464,0.036,255,255,255
8465,0.089,255,255,255
8466,0.024,255,255,255
8467,0.074,255,255,255
8468,0.243,255,255,255
8469,0.252,255,255,255
8470,0.091,255,255,255
8471,0.065,255,255,255
8472,0.167,255,255,255
8473,0.086,255,255,255
8474,0.138,255,255,255
8475,0.206,255,255,255
8476,0.024,255,255,255
8477,0.037,255,255,255
8478,0.103,255,255,255
8479,0.279,255,255,255
8480,0.020,255,255,255
8481,0.052,255,255,255
8482,0.146,255,255,255
8483,0.058,255,255,255
8484,0.090,255,255,255
8485,0.073,255,255,255
8486,0.051,255,255,255
8487,0.067,255,255,255
8488,0.087,255,255,255
8489,0.161,255,255,255
8490,0.077,255,255,255
8491,0.102,255,255,255
8492,0.122,255,255,255
8493,0.063,255,255,255
8494,0.043,255,255,255
8495,0.201,255,255,255
8496,0.041,255,255,255
8497,0.075,255,255,255
8498,0.082,255,255,255
8499,0.055,255,255,255
8500,0.061,255,255,255
8501,0.042,255,255,255
8502,0.306,255,255,255
8503,0.088,255,255,255
8504,0.212,255,255,255
8505,0.128,255,255,255
8506,0.204,255,255,255
8507,0.078,255,255,255
8508,0.104,255,255,255
8509,0.535,255,255,255
8510,0.171,255,255,255
8511,0.108,255,255,255
8512,0.223,255,255,255
8513,0.094,255,255,255
8514,0.019,255,255,255
8515,0.119,255,255,255
8516,0.178,255,255,255
8517,0.025,255,255,255
8518,0.464,255,255,255
8519,0.207,255,255,255
8520,0.184,255,255,255
8521,0.102,255,255,255
8522,0.227,255,255,255
8523,0.156,255,255,255
8524,0.017,255,255,255
8525,0.102,255,255,255
8526,0.062,255,255,255
8527,0.098,255,255,255
8528,0.069,255,255,255
8529,0.057,255,255,255
8530,0.155,255,255,255
8531,0.193,255,255,255
8532,0.082,255,255,255
8533,0.217,255,255,255
8534,0.058,255,255,255
8535,0.075,255,255,255
8536,0.391,255,255,255
8537,0.122,255,255,255
8538,0.089,255,255,255
8539,0.032,255,255,255
8540,0.051,255,255,255
8541,0.093,255,255,255
8542,0.088,255,255,255
8543,0.133,255,255,255
8544,0.073,255,255,255
8545,0.079,255,255,255
8546,0.049,255,255,255
8547,0.090,255,255,255
8548,0.062,255,255,255
8549,0.059,255,255,255
8550,0.080,255,255,255
8551,0.106,255,255,255
8552,0.015,255,255,255
8553,0.314,255,255,255
8554,0.119,255,255,255
8555,0.160,255,255,255
8556,1.873,255,255,255
8557,0.034,255,255,255
8558,0.336,255,255,255
8559,0.102,255,255,255
8560,0.106,255,255,255
8561,0.098,255,255,255
8562,0.033,255,255,255
8563,0.066,255,255,255
8564,0.028,255,255,255
8565,0.042,255,255,255
8566,0.057,255,255,255
8567,0.068,255,255,255
8568,0.069,255,255,255
8569,0.073,255,255,255
8570,0.120,255,255,255
8571,0.141,255,255,255
8572,0.059,255,255,255
8573,0.090,255,255,255
8574,0.018,255,255,255
8575,0.013,255,255,255
8576,0.190,255,255,255
8577,0.090,255,255,255
8578,0.196,255,255,255
8579,0.112,255,255,255
8580,0.075,255,255,255
8581,0.042,255,255,255
8582,0.185,255,255,255
8583,0.063,255,255,255
8584,0.099,255,255,255
8585,0.088,255,255,255
8586,0.035,255,255,255
8587,0.087,255,255,255
8588,0.197,255,255,255
8589,0.046,255,255,255
8590,0.050,255,255,255
8591,0.036,255,255,255
8592,0.156,255,255,255
8593,0.310,255,255,255
8594,0.134,255,255,255
8595,0.065,255,255,255
8596,0.075,255,255,255
8597,0.056,255,255,255
8598,0.051,255,255,255
8599,0.029,255,255,255
8600,0.025,255,255,255
8601,0.127,255,255,255
8602,0.034,255,255,255
8603,0.449,255,255,255
8604,0.021,255,255,255
8605,0.061,255,255,255
8606,0.074,255,255,255
8607,0.104,255,255,255
8608,0.072,255,255,255
8609,0.109,255,255,255
8610,0.116,255,255,255
8611,0.226,255,255,255
8612,0.100,255,255,255
8613,0.055,255,255,255
8614,0.057,255,255,255
8615,0.027,255,255,255
8616,0.039,255,255,255
8617,0.074,255,255,255
8618,0.119,255,255,255
8619,0.014,255,255,255
8620,0.040,255,255,255
8621,0.052,255,255,255
8622,0.187,255,255,255
8623,0.070,255,255,255
8624,0.012,255,255,255
8625,0.034,255,255,255
8626,0.042,255,255,255
8627,0.078,255,255,255
8628,0.064,255,255,255
8629,0.201,255,255,255
8630,0.056,255,255,255
8631,0.037,255,255,255
8632,0.056,255,255,255
8633,0.488,255,255,255
8634,0.418,255,255,255
8635,0.273,255,255,255
8636,0.064,255,255,255
8637,0.154,255,255,255
8638,0.019,255,255,255
8639,0.013,255,255,255
8640,0.382,255,255,255
8641,0.033,255,255,255
8642,0.236,255,255,255
8643,0.029,255,255,255
8644,0.105,255,255,255
8645,0.014,255,255,255
8646,0.309,255,255,255
8647,0.200,255,255,255
8648,0.019,255,255,255
8649,0.133,255,255,255
8650,0.040,255,255,255
8651,0.104,255,255,255
8652,0.053,255,255,255
8653,0.315,255,255,255
8654,0.028,255,255,255
8655,0.051,255,255,255
8656,0.023,255,255,255
8657,0.192,255,255,255
8658,0.133,255,255,255
8659,0.085,255,255,255
8660,0.026,255,255,255
8661,0.233,255,255,255
8662,0.046,255,255,255
8663,0.074,255,255,255
8664,0.053,255,255,255
8665,0.216,255,255,255
8666,0.082,255,255,255
8667,0.150,255,255,255
8668,0.063,255,255,255
8669,0.114,255,255,255
8670,0.101,255,255,255
8671,0.058,255,255,255
8672,0.077,255,255,255
8673,0.070,255,255,255
8674,0.052,255,255,255
8675,0.029,255,255,255
8676,0.017,255,255,255
8677,0.026,255,255,255
8678,0.023,255,255,255
8679,0.018,255,255,255
8680,0.016,255,255,255
8681,0.024,255,255,255
8682,0.028,255,255,255
8683,0.040,255,255,255
8684,0.023,255,255,255
8685,0.023,255,255,255
8686,0.016,255,255,255
8687,0.021,255,255,255
8688,0.052,255,255,255
8689,0.136,255,255,255
8690,0.153,255,255,255
8691,0.054,255,255,255
8692,0.136,255,255,255
8693,0.039,255,255,255
8694,0.063,255,255,255
8695,0.020,255,255,255
8696,0.104,255,255,255
8697,0.206,255,255,255
8698,0.102,255,255,255
8699,0.046,255,255,255
8700,0.046,255,255,255
8701,0.120,255,255,255
8702,0.062,255,255,255
8703,0.095,255,255,255
8704,0.063,255,255,255
8705,0.097,255,255,255
8706,0.434,255,255,255
8707,0.214,255,255,255
8708,0.034,255,255,255
8709,0.077,255,255,255
8710,0.072,255,255,255
8711,0.280,255,255,255
8712,0.043,255,255,255
8713,0.305,255,255,255
8714,0.048,255,255,255
8715,0.022,255,255,255
8716,0.126,255,255,255
8717,0.026,255,255,255
8718,0.047,255,255,255
8719,0.059,255,255,255
8720,0.199,255,255,255
8721,0.051,255,255,255
8722,0.062,255,255,255
8723,0.018,255,255,255
8724,0.148,255,255,255
8725,0.129,255,255,255
8726,0.088,255,255,255
8727,0.067,255,255,255
8728,0.244,255,255,255
8729,0.104,255,255,255
8730,0.024,255,255,255
8731,0.075,255,255,255
8732,0.031,255,255,255
8733,0.240,255,255,255
8734,0.158,255,255,255
8735,0.183,255,255,255
8736,0.083,255,255,255
8737,0.083,255,255,255
8738,0.088,255,255,255
8739,0.276,255,255,255
8740,0.098,255,255,255
8741,0.593,255,255,255
8742,0.310,255,255,255
8743,0.046,255,255,255
8744,0.135,255,255,255
8745,0.030,255,255,255
8746,0.062,255,255,255
8747,0.173,255,255,255
8748,0.041,255,255,255
8749,0.117,255,255,255
8750,0.342,255,255,255
8751,0.038,255,255,255
8752,0.181,255,255,255
8753,0.157,255,255,255
8754,0.296,255,255,255
8755,0.122,255,255,255
8756,0.035,255,255,255
8757,0.080,255,255,255
8758,0.092,255,255,255
8759,0.155,255,255,255
8760,0.075,255,255,255
8761,0.028,255,255,255
8762,0.340,255,255,255
8763,0.057,255,255,255
8764,0.018,255,255,255
8765,0.021,255,255,255
8766,0.145,255,255,255
8767,0.151,255,255,255
8768,0.147,255,255,255
8769,0.062,255,255,255
8770,0.148,255,255,255
8771,0.044,255,255,255
8772,0.066,255,255,255
8773,0.097,255,255,255
8774,0.180,255,255,255
8775,0.105,255,255,255
8776,0.464,255,255,255
8777,0.082,255,255,255
8778,0.138,255,255,255
8779,0.055,255,255,255
8780,0.058,255,255,255
8781,0.074,255,255,255
8782,0.099,255,255,255
8783,0.067,255,255,255
8784,0.036,255,255,255
8785,0.041,255,255,255
8786,0.049,255,255,255
8787,0.044,255,255,255
8788,0.071,255,255,255
8789,0.073,255,255,255
8790,0.078,255,255,255
8791,0.059,255,255,255
8792,0.062,255,255,255
8793,0.020,255,255,255
8794,0.067,255,255,255
8795,0.220,255,255,255
8796,0.032,255,255,255
8797,0.102,255,255,255
8798,0.131,255,255,255
8799,0.014,255,255,255
8800,0.090,255,255,255
8801,0.047,255,255,255
8802,0.061,255,255,255
8803,0.083,255,255,255
8804,0.069,255,255,255
8805,0.095,255,255,255
8806,0.042,255,255,255
8807,0.055,255,255,255
8808,0.029,255,255,255
8809,0.113,255,255,255
8810,0.029,255,255,255
8811,0.027,255,255,255
8812,0.039,255,255,255
8813,0.091,255,255,255
8814,0.119,255,255,255
8815,0.091,255,255,255
8816,0.178,255,255,255
8817,0.089,255,255,255
8818,0.037,255,255,255
8819,0.124,255,255,255
8820,0.064,255,255,255
8821,0.016,255,255,255
8822,0.047,255,255,255
8823,0.170,255,255,255
8824,0.061,255,255,255
8825,0.045,255,255,255
8826,0.098,255,255,255
8827,0.049,255,255,255
8828,0.157,255,255,255
8829,0.066,255,255,255
8830,0.117,255,255,255
8831,0.066,255,255,255
8832,0.047,255,255,255
8833,0.122,255,255,255
8834,0.101,255,255,255
8835,0.128,255,255,255
8836,0.094,255,255,255
8837,0.859,255,255,255
8838,0.081,255,255,255
8839,0.061,255,255,255
8840,0.223,255,255,255
8841,0.113,255,255,255
8842,0.066,255,255,255
8843,0.073,255,255,255
8844,0.082,255,255,255
8845,0.042,255,255,255
8846,0.221,255,255,255
8847,0.092,255,255,255
8848,0.069,255,255,255
8849,0.086,255,255,255
8850,0.152,255,255,255
8851,0.140,255,255,255
8852,0.145,255,255,255
8853,0.047,255,255,255
8854,0.153,255,255,255
8855,0.254,255,255,255
8856,0.596,255,255,255
8857,0.185,255,255,255
8858,0.016,255,255,255
8859,0.104,255,255,255
8860,0.156,255,255,255
8861,0.082,255,255,255
8862,0.058,255,255,255
8863,0.077,255,255,255
8864,0.065,255,255,255
8865,1.997,255,255,255
8866,0.087,255,255,255
8867,0.107,255,255,255
8868,0.056,255,255,255
8869,0.013,255,255,255
8870,0.123,255,255,255
8871,0.106,255,255,255
8872,0.164,255,255,255
8873,0.067,255,255,255
8874,0.176,255,255,255
8875,0.056,255,255,255
8876,0.106,255,255,255
8877,0.064,255,255,255
8878,0.058,255,255,255
8879,0.015,255,255,255
8880,0.017,255,255,255
8881,0.038,255,255,255
8882,0.037,255,255,255
8883,0.077,255,255,255
8884,0.132,255,255,255
8885,0.064,255,255,255
8886,0.060,255,255,255
8887,0.165,255,255,255
8888,0.068,255,255,255
8889,0.013,255,255,255
8890,0.107,255,255,255
8891,0.099,255,255,255
8892,0.017,255,255,255
8893,0.060,255,255,255
8894,0.058,255,255,255
8895,0.099,255,255,255
8896,0.392,255,255,255
8897,0.126,255,255,255
8898,0.103,255,255,255
8899,0.073,255,255,255
8900,0.219,255,255,255
8901,0.061,255,255,255
8902,0.113,255,255,255
8903,0.060,255,255,255
8904,0.222,255,255,255
8905,0.129,255,255,255
8906,0.042,255,255,255
8907,0.111,255,255,255
8908,0.050,255,255,255
8909,0.029,255,255,255
8910,0.055,255,255,255
8911,0.105,255,255,255
8912,0.068,255,255,255
8913,0.057,255,255,255
8914,0.178,255,255,255
8915,0.156,255,255,255
8916,0.160,255,255,255
8917,0.283,255,255,255
8918,0.050,255,255,255
8919,0.168,255,255,255
8920,0.283,255,255,255
8921,0.455,255,255,255
8922,0.026,255,255,255
8923,0.182,255,255,255
8924,0.079,255,255,255
8925,0.087,255,255,255
8926,0.243,255,255,255
8927,0.236,255,255,255
8928,0.106,255,255,255
8929,0.038,255,255,255
8930,0.286,255,255,255
8931,0.046,255,255,255
8932,0.140,255,255,255
8933,0.161,255,255,255
8934,0.098,255,255,255
8935,0.072,255,255,255
8936,0.087,255,255,255
8937,0.177,255,255,255
8938,0.124,255,255,255
8939,0.046,255,255,255
8940,0.011,255,255,255
8941,0.102,255,255,255
8942,0.103,255,255,255
8943,0.065,255,255,255
8944,0.180,255,255,255
8945,0.052,255,255,255
8946,0.077,255,255,255
8947,0.079,255,255,255
8948,0.175,255,255,255
8949,0.141,255,255,255
8950,0.117,255,255,255
8951,0.027,255,255,255
8952,0.084,255,255,255
8953,0.022,255,255,255
8954,0.094,255,255,255
8955,0.269,255,255,255
8956,0.954,255,255,255
8957,0.017,255,255,255
8958,0.100,255,255,255
8959,0.268,255,255,255
8960,0.109,255,255,255
8961,0.246,255,255,255
8962,0.030,255,255,255
8963,0.083,255,255,255
8964,0.021,255,255,255
8965,0.270,255,255,255
8966,0.033,255,255,255
8967,0.413,255,255,255
8968,0.277,255,255,255
8969,0.015,255,255,255
8970,0.098,255,255,255
8971,0.083,255,255,255
8972,0.044,255,255,255
8973,0.040,255,255,255
8974,0.063,255,255,255
8975,0.106,255,255,255
8976,0.040,255,255,255
8977,0.041,255,255,255
8978,0.034,255,255,255
8979,0.116,255,255,255
8980,0.061,255,255,255
8981,0.183,255,255,255
8982,0.063,255,255,255
8983,0.042,255,255,255
8984,0.058,255,255,255
8985,0.084,255,255,255
8986,0.147,255,255,255
8987,0.123,255,255,255
8988,0.025,255,255,255
8989,0.015,255,255,255
8990,0.110,255,255,255
8991,0.373,255,255,255
8992,0.333,255,255,255
8993,0.060,255,255,255
8994,0.042,255,255,255
8995,0.045,255,255,255
8996,0.377,255,255,255
8997,0.058,255,255,255
8998,0.072,255,255,255
8999,0.038,255,255,255
9000,0.137,255,255,255
9001,0.019,255,255,255
9002,0.102,255,255,255
9003,0.063,255,255,255
9004,0.405,255,255,255
9005,0.012,255,255,255
9006,0.037,255,255,255
9007,0.063,255,255,255
9008,0.070,255,255,255
9009,0.051,255,255,255
9010,0.041,255,255,255
9011,0.106,255,255,255
9012,0.105,255,255,255
9013,0.013,255,255,255
9014,0.074,255,255,255
9015,0.074,255,255,255
9016,0.872,255,255,255
9017,0.061,255,255,255
9018,0.140,255,255,255
9019,0.118,255,255,255
9020,0.131,255,255,255
9021,0.036,255,255,255
9022,0.073,255,255,255
9023,0.080,255,255,255
9024,0.458,255,255,255
9025,0.018,255,255,255
9026,0.054,255,255,255
9027,0.140,255,255,255
9028,0.173,255,255,255
9029,0.052,255,255,255
9030,0.114,255,255,255
9031,0.049,255,255,255
9032,0.057,255,255,255
9033,0.044,255,255,255
9034,0.489,255,255,255
9035,0.061,255,255,255
9036,0.047,255,255,255
9037,0.173,255,255,255
9038,0.054,255,255,255
9039,0.042,255,255,255
9040,0.043,255,255,255
9041,0.095,255,255,255
9042,0.053,255,255,255
9043,0.046,255,255,255
9044,0.065,255,255,255
9045,0.088,255,255,255
9046,0.090,255,255,255
9047,0.027,255,255,255
9048,0.124,255,255,255
9049,0.134,255,255,255
9050,0.374,255,255,255
9051,0.012,255,255,255
9052,0.042,255,255,255
9053,0.042,255,255,255
9054,0.022,255,255,255
9055,0.113,255,255,255
9056,0.087,255,255,255
9057,0.068,255,255,255
9058,0.040,255,255,255
9059,0.054,255,255,255
9060,0.012,255,255,255
9061,0.067,255,255,255
9062,0.075,255,255,255
9063,0.045,255,255,255
9064,0.058,255,255,255
9065,0.051,255,255,255
9066,0.061,255,255,255
9067,0.036,255,255,255
9068,0.034,255,255,255
9069,0.015,255,255,255
9070,0.014,255,255,255
9071,0.071,255,255,255
9072,0.035,255,255,255
9073,0.019,255,255,255
9074,0.011,255,255,255
9075,0.016,255,255,255
9076,0.011,255,255,255
9077,0.031,255,255,255
9078,0.021,255,255,255
9079,0.259,255,255,255
9080,0.017,255,255,255
9081,0.091,255,255,255
9082,0.113,255,255,255
9083,0.242,255,255,255
9084,0.018,255,255,255
9085,0.037,255,255,255
9086,0.279,255,255,255
9087,0.092,255,255,255
9088,0.060,255,255,255
9089,0.198,255,255,255
9090,0.154,255,255,255
9091,0.075,255,255,255
9092,0.615,255,255,255
9093,0.066,255,255,255
9094,0.178,255,255,255
9095,0.036,255,255,255
9096,0.095,255,255,255
9097,0.085,255,255,255
9098,0.076,255,255,255
9099,0.059,255,255,255
9100,0.445,255,255,255
9101,0.121,255,255,255
9102,0.154,255,255,255
9103,0.154,255,255,255
9104,0.086,255,255,255
9105,0.134,255,255,255
9106,0.099,255,255,255
9107,0.133,255,255,255
9108,0.014,255,255,255
9109,0.066,255,255,255
9110,0.073,255,255,255
9111,0.083,255,255,255
9112,0.063,255,255,255
9113,0.282,255,255,255
9114,0.084,255,255,255
9115,0.275,255,255,255
9116,0.101,255,255,255
9117,0.226,255,255,255
9118,0.071,255,255,255
9119,0.277,255,255,255
9120,0.197,255,255,255
9121,0.109,255,255,255
9122,0.128,255,255,255
9123,0.072,255,255,255
9124,0.076,255,255,255
9125,0.061,255,255,255
9126,0.219,255,255,255
9127,0.241,255,255,255
9128,0.100,255,255,255
9129,0.042,255,255,255
9130,0.050,255,255,255
9131,0.154,255,255,255
9132,0.346,255,255,255
9133,0.050,255,255,255
9134,0.037,255,255,255
9135,0.093,255,255,255
9136,0.244,255,255,255
9137,0.096,255,255,255
9138,0.519,255,255,255
9139,0.124,255,255,255
9140,0.094,255,255,255
9141,0.356,255,255,255
9142,0.077,255,255,255
9143,0.310,255,255,255
9144,0.202,255,255,255
9145,0.070,255,255,255
9146,0.109,255,255,255
9147,0.073,255,255,255
9148,0.063,255,255,255
9149,0.177,255,255,255
9150,0.094,255,255,255
9151,0.084,255,255,255
9152,0.143,255,255,255
9153,0.285,255,255,255
9154,0.053,255,255,255
9155,0.165,255,255,255
9156,0.051,255,255,255
9157,0.029,255,255,255
9158,0.085,255,255,255
9159,1.699,255,255,255
9160,0.058,255,255,255
9161,0.073,255,255,255
9162,0.488,255,255,255
9163,0.070,255,255,255
9164,0.108,255,255,255
9165,0.078,255,255,255
9166,0.124,255,255,255
9167,0.134,255,255,255
9168,0.141,255,255,255
9169,0.082,255,255,255
9170,0.228,255,255,255
9171,0.239,255,255,255
9172,0.067,255,255,255
9173,0.210,255,255,255
9174,0.185,255,255,255
9175,0.140,255,255,255
9176,0.062,255,255,255
9177,0.823,255,255,255
9178,0.072,255,255,255
9179,0.077,255,255,255
9180,0.308,255,255,255
9181,0.121,255,255,255
9182,0.027,255,255,255
9183,0.169,255,255,255
9184,0.136,255,255,255
9185,0.037,255,255,255
9186,0.034,255,255,255
9187,0.432,255,255,255
9188,0.026,255,255,255
9189,0.064,255,255,255
9190,0.219,255,255,255
9191,0.098,255,255,255
9192,0.369,255,255,255
9193,0.088,255,255,255
9194,0.103,255,255,255
9195,0.035,255,255,255
9196,0.044,255,255,255
9197,0.071,255,255,255
9198,0.063,255,255,255
9199,0.110,255,255,255
9200,0.066,255,255,255
9201,0.107,255,255,255
9202,0.137,255,255,255
9203,0.196,255,255,255
9204,0.057,255,255,255
9205,0.059,255,255,255
9206,0.378,255,255,255
9207,0.078,255,255,255
9208,0.033,255,255,255
9209,0.038,255,255,255
9210,0.018,255,255,255
9211,0.046,255,255,255
9212,0.048,255,255,255
9213,0.110,255,255,255
9214,0.151,255,255,255
9215,0.159,255,255,255
9216,0.128,255,255,255
9217,0.067,255,255,255
9218,0.142,255,255,255
9219,0.052,255,255,255
9220,0.023,255,255,255
9221,0.112,255,255,255
9222,0.057,255,255,255
9223,0.084,255,255,255
9224,0.041,255,255,255
9225,0.097,255,255,255
9226,0.154,255,255,255
9227,0.063,255,255,255
9228,0.596,255,255,255
9229,0.072,255,255,255
9230,0.203,255,255,255
9231,0.173,255,255,255
9232,0.089,255,255,255
9233,0.148,255,255,255
9234,0.066,255,255,255
9235,0.073,255,255,255
9236,0.102,255,255,255
9237,0.060,255,255,255
9238,0.096,255,255,255
9239,0.112,255,255,255
9240,0.183,255,255,255
9241,0.087,255,255,255
9242,0.063,255,255,255
9243,0.059,255,255,255
9244,0.142,255,255,255
9245,0.079,255,255,255
9246,0.040,255,255,255
9247,0.112,255,255,255
9248,0.038,255,255,255
9249,0.053,255,255,255
9250,0.312,255,255,255
9251,0.128,255,255,255
9252,0.083,255,255,255
9253,0.115,255,255,255
9254,0.083,255,255,255
9255,0.160,255,255,255
9256,0.189,255,255,255
9257,0.254,255,255,255
9258,0.132,255,255,255
9259,0.077,255,255,255
9260,0.081,255,255,255
9261,0.089,255,255,255
9262,0.062,255,255,255
9263,0.271,255,255,255
9264,0.013,255,255,255
9265,0.070,255,255,255
9266,0.120,255,255,255
9267,0.182,255,255,255
9268,0.042,255,255,255
9269,0.144,255,255,255
9270,0.092,255,255,255
9271,0.396,255,255,255
9272,0.050,255,255,255
9273,0.440,255,255,255
9274,0.056,255,255,255
9275,0.066,255,255,255
9276,0.081,255,255,255
9277,0.079,255,255,255
9278,0.037,255,255,255
9279,0.052,255,255,255
9280,0.150,255,255,255
9281,0.095,255,255,255
9282,0.279,255,255,255
9283,1.513,255,255,255
9284,0.099,255,255,255
9285,0.057,255,255,255
9286,0.067,255,255,255
9287,0.099,255,255,255
9288,0.047,255,255,255
9289,0.022,255,255,255
9290,0.050,255,255,255
9291,0.093,255,255,255
9292,0.118,255,255,255
9293,0.095,255,255,255
9294,0.102,255,255,255
9295,0.056,255,255,255
9296,0.111,255,255,255
9297,0.109,255,255,255
9298,0.037,255,255,255
9299,0.102,255,255,255
9300,0.649,255,255,255
9301,0.014,255,255,255
9302,0.069,255,255,255
9303,0.082,255,255,255
9304,0.208,255,255,255
9305,0.104,255,255,255
9306,0.028,255,255,255
9307,0.080,255,255,255
9308,0.067,255,255,255
9309,0.072,255,255,255
9310,0.418,255,255,255
9311,0.058,255,255,255
9312,0.199,255,255,255
9313,0.179,255,255,255
9314,0.061,255,255,255
9315,0.127,255,255,255
9316,0.202,255,255,255
9317,0.295,255,255,255
9318,0.117,255,255,255
9319,0.141,255,255,255
9320,0.052,255,255,255
9321,0.305,255,255,255
9322,0.033,255,255,255
9323,0.091,255,255,255
9324,0.091,255,255,255
9325,0.534,255,255,255
9326,0.183,255,255,255
9327,0.133,255,255,255
9328,0.048,255,255,255
9329,0.117,255,255,255
9330,0.581,255,255,255
9331,0.054,255,255,255
9332,0.056,255,255,255
9333,0.079,255,255,255
9334,0.033,255,255,255
9335,0.048,255,255,255
9336,0.072,255,255,255
9337,0.121,255,255,255
9338,0.055,255,255,255
9339,0.091,255,255,255
9340,0.062,255,255,255
9341,0.073,255,255,255
9342,0.102,255,255,255
9343,0.028,255,255,255
9344,0.201,255,255,255
9345,0.058,255,255,255
9346,0.105,255,255,255
9347,0.134,255,255,255
9348,0.060,255,255,255
9349,0.072,255,255,255
9350,0.233,255,255,255
9351,0.304,255,255,255
9352,0.129,255,255,255
9353,0.149,255,255,255
9354,0.074,255,255,255
9355,0.116,255,255,255
9356,0.176,255,255,255
9357,0.112,255,255,255
9358,0.072,255,255,255
9359,0.041,255,255,255
9360,0.172,255,255,255
9361,0.304,255,255,255
9362,0.055,255,255,255
9363,0.135,255,255,255
9364,0.031,255,255,255
9365,0.134,255,255,255
9366,0.133,255,255,255
9367,0.049,255,255,255
9368,0.102,255,255,255
9369,0.079,255,255,255
9370,0.065,255,255,255
9371,0.046,255,255,255
9372,0.140,255,255,255
9373,0.027,255,255,255
9374,0.216,255,255,255
9375,0.061,255,255,255
9376,0.132,255,255,255
9377,0.139,255,255,255
9378,0.044,255,255,255
9379,0.085,255,255,255
9380,0.079,255,255,255
9381,0.084,255,255,255
9382,0.177,255,255,255
9383,0.174,255,255,255
9384,0.100,255,255,255
9385,0.072,255,255,255
9386,0.048,255,255,255
9387,0.041,255,255,255
9388,0.274,255,255,255
9389,0.090,255,255,255
9390,0.037,255,255,255
9391,0.066,255,255,255
9392,0.024,255,255,255
9393,0.054,255,255,255
9394,0.065,255,255,255
9395,0.031,255,255,255
9396,0.030,255,255,255
9397,0.018,255,255,255
9398,0.119,255,255,255
9399,0.019,255,255,255
9400,0.064,255,255,255
9401,0.032,255,255,255
9402,0.017,255,255,255
9403,0.011,255,255,255
9404,0.050,255,255,255
9405,0.030,255,255,255
9406,0.013,255,255,255
9407,0.070,255,255,255
9408,0.029,255,255,255
9409,0.025,255,255,255
9410,0.902,255,255,255
9411,0.028,255,255,255
9412,0.088,255,255,255
9413,0.112,255,255,255
9414,0.017,255,255,255
9415,0.044,255,255,255
9416,0.088,255,255,255
9417,0.141,255,255,255
9418,0.758,255,255,255
9419,0.048,255,255,255
