treatment,T6,S4,201409,3.892,2.288,3.469,5.422,11.063,6.559,7.812,6.981,9.751,15.566,18.889,6.253,2.055
treatment,T6,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T7,S1,201409,95.128,2.516,0.962,0.411,0.311,0.201,0.170,0.130,0.130,0.010,0.010,0.010,0.010
treatment,T7,S2,201409,41.127,9.473,5.949,6.581,9.840,4.307,4.471,3.815,5.217,5.924,2.943,0.341,0.013
treatment,T7,S3,201409,3.055,0.015,0.220,0.441,3.995,3.099,5.522,7.593,18.946,33.999,19.827,2.879,0.411
treatment,T7,S4,201409,0.697,1.054,1.605,2.870,9.810,8.189,11.675,11.026,15.907,19.085,11.432,4.475,2.173
treatment,T7,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T8,S1,201409,11.412,2.275,3.668,5.853,12.089,8.000,11.157,11.182,15.476,12.703,4.984,1.022,0.179
treatment,T8,S2,201409,0.029,0.058,0.188,1.202,7.779,8.822,15.153,16.746,24.612,19.180,4.766,1.449,0.014
treatment,T8,S3,201409,0.000,0.028,0.028,0.169,1.362,1.840,5.520,11.980,27.921,30.646,13.933,6.348,0.225
treatment,T8,S4,201409,0.238,0.372,1.937,6.882,19.157,10.100,11.217,9.638,13.452,13.779,9.593,2.771,0.864
treatment,T8,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T9,S1,201409,61.962,7.668,5.769,5.535,8.146,3.030,2.913,1.900,1.935,0.956,0.163,0.012,0.012
treatment,T9,S2,201409,0.507,0.788,1.267,3.224,11.627,10.937,15.780,16.188,20.327,15.766,3.167,0.408,0.014
treatment,T9,S3,201409,0.000,0.041,0.081,0.203,0.912,1.500,5.474,12.916,33.698,35.706,8.414,1.034,0.020
treatment,T9,S4,201409,3.258,4.237,8.281,13.202,23.499,11.231,11.391,8.224,7.723,4.978,2.814,0.763,0.399
treatment,T9,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T10,S1,201409,20.823,19.070,18.559,16.819,16.490,3.712,2.166,1.010,0.828,0.414,0.073,0.012,0.024
treatment,T10,S2,201409,0.525,2.444,3.970,9.268,21.112,12.894,14.157,10.679,11.499,10.499,2.690,0.230,0.033
treatment,T10,S3,201409,0.000,0.015,0.154,1.444,10.633,12.646,19.146,16.779,20.098,16.134,2.904,0.031,0.015
treatment,T10,S4,201409,0.000,0.314,0.901,2.949,9.080,5.421,8.779,11.182,21.027,24.563,13.449,2.034,0.300
treatment,T10,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T11,S1,201409,12.664,11.654,13.109,16.356,24.883,10.487,6.831,2.646,1.179,0.180,0.012,0.000,0.000
treatment,T11,S2,201409,0.336,0.376,1.247,12.943,33.287,34.059,8.807,5.759,2.375,0.693,0.099,0.020,0.000
treatment,T11,S3,201409,0.000,0.018,0.110,2.704,12.827,30.221,22.072,12.516,9.757,8.021,1.553,0.183,0.018
treatment,T11,S4,201409,0.532,1.194,3.647,10.899,32.099,15.198,17.086,7.914,7.067,4.092,0.152,0.109,0.011
treatment,T11,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T12,S1,201409,25.349,6.545,6.995,8.329,14.927,7.419,7.923,6.571,8.762,6.386,0.795,0.000,0.000
treatment,T12,S2,201409,0.196,0.235,0.841,2.269,14.124,14.515,18.447,21.968,18.290,8.920,0.196,0.000,0.000
treatment,T12,S3,201409,0.000,0.098,0.392,0.803,3.409,4.800,9.365,16.262,27.449,28.487,8.425,0.509,0.000
treatment,T12,S4,201409,0.178,0.450,0.497,1.776,15.583,17.229,15.358,11.711,16.234,13.440,5.980,1.374,0.189
treatment,T12,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T13,S1,201409,52.141,16.033,9.453,7.101,7.777,2.606,2.029,1.226,1.127,0.465,0.014,0.014,0.014
treatment,T13,S2,201409,0.921,1.576,3.701,8.571,23.375,14.946,16.398,12.290,11.812,5.667,0.708,0.018,0.018
treatment,T13,S3,201409,0.317,0.222,0.286,1.111,7.698,9.032,14.968,16.889,25.365,19.222,4.000,0.873,0.016
treatment,T13,S4,201409,5.467,6.836,6.806,7.749,13.886,9.423,12.253,12.456,14.494,9.027,1.329,0.254,0.020
treatment,T13,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T14,S1,201409,41.023,15.789,12.338,9.854,12.349,3.281,2.404,1.390,1.128,0.410,0.011,0.011,0.011
treatment,T14,S2,201409,1.105,0.689,1.955,5.831,22.605,14.835,16.021,13.345,12.784,9.148,1.650,0.016,0.016
treatment,T14,S3,201409,0.000,0.017,0.288,1.390,9.778,9.998,16.031,18.014,24.013,17.133,3.067,0.254,0.017
treatment,T14,S4,201409,9.458,10.002,6.521,9.118,17.374,9.038,10.093,9.061,10.773,6.283,1.780,0.476,0.023
treatment,T14,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T15,S1,201409,5.890,2.951,4.620,8.667,23.001,11.905,12.204,9.452,10.672,8.543,2.017,0.062,0.012
treatment,T15,S2,201409,0.357,0.162,0.877,3.542,20.117,17.241,20.182,14.446,12.398,8.986,1.657,0.016,0.016
treatment,T15,S3,201409,0.000,0.082,0.016,0.229,3.463,6.403,14.244,19.765,29.598,22.542,3.545,0.098,0.016
treatment,T15,S4,201409,14.206,0.319,0.614,2.303,15.931,11.797,13.899,10.262,10.664,10.522,7.239,1.819,0.425
treatment,T15,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T16,S1,201409,17.495,7.977,7.489,10.096,19.152,8.067,7.643,6.243,7.540,6.538,1.349,0.321,0.090
treatment,T16,S2,201409,1.493,1.673,3.051,7.151,22.831,13.728,14.827,12.170,12.547,8.939,1.361,0.213,0.016
treatment,T16,S3,201409,0.016,0.032,0.175,1.117,11.485,12.410,19.828,20.482,21.503,11.182,1.643,0.112,0.016
treatment,T16,S4,201409,0.011,0.068,0.738,3.272,11.372,8.089,12.429,14.224,19.280,21.677,7.078,1.363,0.398
treatment,T16,S5,201409,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C11,S1,201504,8.877,5.845,8.620,10.470,17.703,9.969,12.847,9.892,10.149,5.203,0.385,0.013,0.026
control,C11,S2,201504,0.629,1.618,3.812,6.995,18.648,12.336,16.094,13.864,16.238,8.847,0.881,0.018,0.018
control,C11,S3,201504,0.046,0.030,0.274,1.125,7.482,9.109,18.431,19.830,25.700,16.226,1.688,0.030,0.030
control,C11,S4,201504,0.006,0.000,0.054,0.190,6.866,13.220,25.357,21.698,19.770,9.252,3.094,0.482,0.012
control,C11,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C10,S1,201504,63.828,6.608,4.533,4.030,5.625,2.171,2.375,1.979,3.490,4.078,1.247,0.024,0.012
control,C10,S2,201504,49.981,17.025,8.804,5.870,8.131,3.354,3.087,1.690,1.347,0.584,0.089,0.013,0.025
control,C10,S3,201504,0.000,0.046,0.123,0.523,3.200,5.909,13.387,18.049,31.697,24.111,2.816,0.123,0.015
control,C10,S4,201504,0.029,0.014,0.029,1.140,18.212,14.994,20.348,16.342,15.496,7.734,4.680,0.953,0.029
control,C10,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C9,S1,201504,5.767,1.838,2.936,4.522,10.096,6.686,11.801,14.262,23.558,16.412,2.076,0.030,0.015
control,C9,S2,201504,0.205,0.102,0.601,2.802,16.119,14.699,20.826,17.193,18.741,8.059,0.601,0.013,0.038
control,C9,S3,201504,0.049,0.312,1.084,2.628,6.850,9.264,17.789,19.957,26.380,14.635,1.002,0.016,0.033
control,C9,S4,201504,2.056,0.960,1.163,3.867,7.953,5.569,11.474,14.810,22.570,21.297,6.891,1.373,0.017
control,C9,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C8,S1,201504,61.770,7.957,5.419,4.889,5.926,2.759,3.046,2.582,3.410,2.086,0.132,0.011,0.011
control,C8,S2,201504,3.681,4.507,6.401,8.256,18.013,12.302,16.836,13.534,12.275,4.114,0.041,0.014,0.027
control,C8,S3,201504,0.000,0.016,0.128,1.166,10.797,12.969,21.259,19.965,24.453,8.864,0.351,0.016,0.016
control,C8,S4,201504,0.205,0.244,0.884,3.437,17.141,13.789,19.384,17.741,17.068,7.501,1.999,0.600,0.007
control,C8,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C7,S1,201504,55.548,12.192,7.724,6.370,8.120,3.500,3.033,1.808,1.377,0.292,0.012,0.012,0.012
control,C7,S2,201504,6.278,4.382,5.560,7.068,15.903,10.688,15.041,12.599,13.834,7.140,1.207,0.273,0.029
control,C7,S3,201504,1.358,0.302,0.547,1.736,7.678,6.791,14.016,17.280,27.410,16.355,5.225,1.283,0.019
control,C7,S4,201504,0.008,0.289,1.323,5.313,23.229,18.167,21.443,14.381,9.866,3.991,1.687,0.296,0.008
control,C7,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C6,S1,201504,99.846,0.044,0.011,0.022,0.011,0.011,0.011,0.011,0.011,0.011,0.000,0.000,0.011
control,C6,S2,201504,13.684,7.013,10.027,12.627,16.241,7.556,9.170,8.242,10.356,4.842,0.200,0.014,0.029
control,C6,S3,201504,0.000,0.059,0.238,1.544,11.105,13.104,21.912,20.566,23.456,7.581,0.396,0.020,0.020
control,C6,S4,201504,0.351,0.679,1.797,4.807,18.783,16.014,21.449,16.723,13.464,4.632,1.059,0.234,0.007
control,C6,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C5,S1,201504,97.000,1.889,0.500,0.222,0.133,0.089,0.033,0.056,0.044,0.011,0.011,0.000,0.011
control,C5,S2,201504,26.469,11.896,12.316,11.840,15.558,6.706,6.617,4.072,3.342,0.974,0.188,0.011,0.011
control,C5,S3,201504,0.041,0.123,0.286,0.859,4.348,5.179,10.127,11.476,17.896,20.908,24.411,4.334,0.014
control,C5,S4,201504,0.142,0.115,0.505,2.065,12.121,13.167,21.070,18.864,16.791,9.038,5.352,0.762,0.009
control,C5,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C4,S1,201504,59.973,18.483,11.984,5.823,2.004,0.582,0.582,0.284,0.203,0.068,0.014,0.000,0.000
control,C4,S2,201504,6.174,6.826,11.080,15.297,20.015,8.897,10.390,7.943,8.533,4.078,0.615,0.138,0.013
control,C4,S3,201504,5.565,8.223,10.990,10.011,14.861,8.254,11.830,10.773,12.218,6.000,1.057,0.202,0.016
control,C4,S4,201504,0.000,0.018,0.387,3.129,25.529,19.566,21.811,13.436,9.093,3.920,2.724,0.368,0.018
control,C4,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C3,S1,201504,70.864,16.139,8.170,3.452,0.795,0.108,0.189,0.108,0.108,0.027,0.013,0.013,0.013
control,C3,S2,201504,6.154,7.822,13.101,19.530,30.640,9.263,6.964,3.239,2.121,0.745,0.340,0.065,0.016
control,C3,S3,201504,1.577,2.787,4.694,11.349,31.793,17.473,16.997,8.177,4.089,0.807,0.238,0.018,0.000
control,C3,S4,201504,0.000,0.015,0.856,5.995,23.877,14.696,17.205,11.315,10.774,6.837,6.852,1.563,0.015
control,C3,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C2,S1,201504,51.230,30.253,14.621,3.159,0.449,0.112,0.075,0.075,0.012,0.012,0.000,0.000,0.000
control,C2,S2,201504,27.503,6.212,11.505,17.657,19.527,6.906,5.850,2.835,1.583,0.317,0.075,0.015,0.015
control,C2,S3,201504,6.005,7.748,8.461,17.528,30.872,12.434,9.507,4.139,2.441,0.637,0.197,0.015,0.015
control,C2,S4,201504,0.000,0.046,0.706,3.714,22.176,18.063,21.854,14.426,12.216,4.359,2.118,0.276,0.046
control,C2,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C1,S1,201504,32.883,26.047,19.050,13.920,6.629,0.500,0.176,0.588,0.088,0.073,0.015,0.015,0.015
control,C1,S2,201504,11.608,7.310,9.680,18.447,26.271,10.780,8.324,4.098,2.670,0.771,0.014,0.014,0.014
control,C1,S3,201504,2.058,4.823,12.700,17.366,22.045,10.511,12.018,9.227,7.235,1.887,0.105,0.013,0.013
control,C1,S4,201504,0.000,0.185,2.164,13.100,38.460,16.756,13.133,7.095,5.015,2.415,1.409,0.252,0.017
control,C1,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T1,S1,201504,69.565,19.760,7.237,2.598,0.661,0.075,0.015,0.015,0.015,0.015,0.015,0.015,0.015
treatment,T1,S2,201504,19.719,18.631,24.982,24.358,9.134,1.232,0.913,0.580,0.362,0.029,0.014,0.014,0.029
treatment,T1,S3,201504,0.825,2.561,8.525,38.415,30.887,4.538,4.967,4.314,4.005,0.877,0.034,0.017,0.034
treatment,T1,S4,201504,0.017,0.063,0.142,0.915,13.191,19.718,28.537,18.541,12.526,4.537,1.495,0.307,0.011
treatment,T1,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T2,S1,201504,47.210,15.185,9.886,7.408,8.598,3.888,3.974,2.281,1.312,0.221,0.025,0.012,0.000
treatment,T2,S2,201504,15.321,14.025,16.746,17.480,18.840,6.564,5.927,3.099,1.738,0.248,0.011,0.000,0.000
treatment,T2,S3,201504,0.271,1.592,4.027,7.004,19.643,14.772,20.312,15.123,12.528,4.091,0.589,0.032,0.016
treatment,T2,S4,201504,0.008,0.017,1.029,4.670,25.174,17.031,19.491,12.696,12.127,5.783,1.716,0.234,0.025
treatment,T2,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T3,S1,201504,78.708,8.059,3.838,2.189,1.944,0.864,1.158,1.149,1.315,0.707,0.049,0.010,0.010
treatment,T3,S2,201504,2.150,2.940,5.403,7.335,17.801,11.377,14.943,13.214,15.596,7.009,1.837,0.367,0.027
treatment,T3,S3,201504,2.895,3.256,4.955,10.026,21.031,10.429,12.259,10.343,12.691,8.009,2.218,1.873,0.014
treatment,T3,S4,201504,0.017,0.026,0.017,0.535,16.164,22.262,28.187,17.069,11.299,3.648,0.681,0.086,0.009
treatment,T3,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T4,S1,201504,65.123,13.820,8.777,5.480,4.159,0.930,0.804,0.448,0.345,0.069,0.011,0.011,0.023
treatment,T4,S2,201504,8.445,10.029,12.753,16.120,21.826,8.231,8.088,5.934,5.977,2.425,0.143,0.014,0.014
treatment,T4,S3,201504,0.000,0.171,0.366,1.634,11.680,14.070,23.336,19.995,20.020,7.949,0.683,0.073,0.024
treatment,T4,S4,201504,0.010,0.010,0.020,3.000,27.488,15.548,18.174,14.241,14.190,5.494,1.520,0.284,0.020
treatment,T4,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T5,S1,201504,4.283,13.340,33.165,31.023,14.352,2.082,1.071,0.327,0.223,0.030,0.015,0.015,0.074
treatment,T5,S2,201504,0.081,1.827,6.436,15.750,34.508,12.306,10.834,7.859,7.422,2.717,0.210,0.016,0.032
treatment,T5,S3,201504,0.114,0.361,3.326,24.591,47.853,10.110,6.727,3.440,2.509,0.912,0.019,0.019,0.019
treatment,T5,S4,201504,0.000,0.093,0.519,2.630,17.412,16.708,22.460,17.329,15.347,5.409,1.565,0.463,0.065
treatment,T5,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T6,S1,201504,4.022,7.774,15.661,21.835,30.133,9.955,6.839,2.266,1.331,0.127,0.014,0.014,0.028
treatment,T6,S2,201504,0.081,0.501,2.326,6.737,23.780,17.173,20.840,14.523,11.050,2.746,0.194,0.016,0.032
treatment,T6,S3,201504,0.000,0.098,0.261,0.702,4.540,8.264,18.765,22.995,30.345,12.527,1.323,0.147,0.033
treatment,T6,S4,201504,4.042,2.283,3.163,5.219,15.189,11.530,15.643,13.643,14.622,7.176,4.694,2.099,0.695
treatment,T6,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T7,S1,201504,85.050,10.656,2.978,0.972,0.234,0.025,0.012,0.012,0.012,0.012,0.012,0.012,0.012
treatment,T7,S2,201504,3.068,4.965,17.521,21.964,24.953,9.662,8.270,4.886,3.637,0.933,0.095,0.016,0.032
treatment,T7,S3,201504,1.386,2.029,4.044,11.761,33.867,17.319,15.762,8.260,4.716,0.800,0.014,0.014,0.029
treatment,T7,S4,201504,1.185,1.016,1.355,3.556,14.514,9.071,14.296,14.707,22.303,14.828,2.733,0.411,0.024
treatment,T7,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T8,S1,201504,53.095,17.331,11.991,8.533,5.745,1.171,0.809,0.516,0.502,0.251,0.028,0.014,0.014
treatment,T8,S2,201504,1.242,1.979,6.689,16.790,31.409,11.125,10.265,6.975,7.235,4.873,1.310,0.082,0.027
treatment,T8,S3,201504,0.000,0.070,0.296,1.351,9.966,11.430,20.664,21.016,22.508,8.925,3.069,0.690,0.014
treatment,T8,S4,201504,3.568,2.422,3.727,6.062,13.416,9.065,11.806,11.588,15.751,13.604,6.715,1.856,0.421
treatment,T8,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T9,S1,201504,91.566,6.474,1.303,0.342,0.171,0.053,0.013,0.013,0.013,0.013,0.013,0.013,0.013
treatment,T9,S2,201504,6.474,13.511,16.629,13.173,16.216,8.052,8.991,6.875,6.937,2.755,0.351,0.013,0.025
treatment,T9,S3,201504,0.064,0.193,0.676,2.577,10.404,9.776,18.022,20.647,24.464,11.032,1.965,0.161,0.016
treatment,T9,S4,201504,0.046,0.046,0.046,2.383,16.086,15.765,23.602,17.324,15.490,7.058,1.787,0.321,0.046
treatment,T9,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T10,S1,201504,69.633,22.320,5.466,1.351,0.683,0.182,0.106,0.137,0.046,0.030,0.015,0.015,0.015
treatment,T10,S2,201504,1.771,1.709,3.126,6.144,12.350,6.806,9.655,11.796,21.404,18.817,5.343,0.970,0.108
treatment,T10,S3,201504,5.220,5.731,6.733,9.722,14.848,6.469,8.738,9.363,14.923,13.997,3.707,0.530,0.019
treatment,T10,S4,201504,0.000,0.082,0.082,1.419,14.570,16.726,23.874,18.799,15.825,6.630,1.528,0.437,0.027
treatment,T10,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T11,S1,201504,45.482,11.346,8.202,6.620,7.956,3.411,3.786,3.262,4.609,4.331,0.962,0.021,0.011
treatment,T11,S2,201504,7.150,6.518,9.765,12.797,18.924,8.754,10.056,7.782,9.765,7.188,1.213,0.063,0.025
treatment,T11,S3,201504,0.078,0.117,0.603,2.997,13.760,10.938,16.485,16.991,24.309,12.456,1.207,0.039,0.019
treatment,T11,S4,201504,0.433,0.433,3.003,10.829,24.892,15.016,16.633,12.850,10.973,3.927,0.837,0.144,0.029
treatment,T11,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T12,S1,201504,94.679,3.426,0.645,0.269,0.228,0.107,0.161,0.363,0.081,0.013,0.013,0.013,0.000
treatment,T12,S2,201504,5.250,6.841,10.937,15.935,25.401,10.566,10.818,5.634,5.276,2.453,0.570,0.239,0.080
treatment,T12,S3,201504,0.068,0.684,2.430,8.522,29.860,17.454,19.456,10.780,8.248,2.242,0.222,0.017,0.017
treatment,T12,S4,201504,0.000,0.000,0.036,0.436,9.695,13.798,24.691,17.865,21.097,10.022,2.070,0.254,0.036
treatment,T12,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T13,S1,201504,21.598,9.033,8.711,9.457,15.482,7.696,8.878,7.516,8.043,3.289,0.270,0.013,0.013
treatment,T13,S2,201504,2.709,7.207,15.531,22.131,16.894,5.434,7.503,7.388,9.637,5.172,0.361,0.016,0.016
treatment,T13,S3,201504,0.018,0.018,0.648,7.760,43.572,15.952,13.450,8.318,7.292,2.899,0.036,0.018,0.018
treatment,T13,S4,201504,0.194,3.405,12.708,10.853,22.619,11.462,12.016,8.527,9.385,5.814,2.243,0.720,0.055
treatment,T13,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T14,S1,201504,22.679,19.513,15.997,13.775,17.108,4.703,2.664,0.989,0.761,0.259,0.015,1.522,0.015
treatment,T14,S2,201504,1.594,1.195,2.408,6.393,23.319,16.216,17.481,13.444,11.331,5.752,0.797,0.052,0.017
treatment,T14,S3,201504,0.310,1.508,4.465,10.630,24.364,13.321,14.370,11.960,12.478,5.869,0.680,0.030,0.015
treatment,T14,S4,201504,0.063,0.440,2.891,10.811,25.550,13.105,14.739,11.094,12.225,6.474,2.011,0.534,0.063
treatment,T14,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T15,S1,201504,19.119,15.546,21.177,22.404,17.266,2.527,1.035,0.337,0.313,0.120,0.072,0.012,0.072
treatment,T15,S2,201504,0.190,0.993,3.665,8.629,36.896,22.310,16.528,7.096,3.081,0.569,0.015,0.015,0.015
treatment,T15,S3,201504,0.129,0.663,1.472,4.076,16.885,15.785,20.702,16.157,15.769,6.760,1.359,0.210,0.032
treatment,T15,S4,201504,0.027,0.452,2.975,11.899,28.632,14.130,13.254,9.535,10.518,6.348,1.673,0.531,0.027
treatment,T15,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
treatment,T16,S1,201504,36.079,11.920,11.525,9.396,11.410,4.437,5.023,3.761,4.041,2.053,0.319,0.025,0.013
treatment,T16,S2,201504,2.222,3.670,7.282,15.611,28.555,14.048,13.675,8.429,5.161,1.290,0.029,0.014,0.014
treatment,T16,S3,201504,0.136,0.153,0.562,4.106,21.533,15.196,21.005,17.462,15.417,4.174,0.221,0.017,0.017
treatment,T16,S4,201504,0.000,0.159,0.425,1.885,14.999,15.317,20.812,17.839,17.521,9.026,1.646,0.345,0.027
treatment,T16,S5,201504,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C11,S1,201508,9.232,8.073,8.763,8.320,10.104,5.586,8.685,9.219,14.753,14.167,2.982,0.104,0.013
control,C11,S2,201508,0.159,0.683,1.415,3.464,13.270,11.001,17.368,17.575,21.222,12.221,1.525,0.085,0.012
control,C11,S3,201508,0.211,0.309,1.053,3.286,14.350,11.120,16.091,15.417,20.458,12.946,3.693,1.039,0.028
control,C11,S4,201508,0.238,0.135,0.705,3.514,20.139,17.755,22.637,16.687,12.790,4.364,0.922,0.104,0.010
control,C11,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C10,S1,201508,8.991,5.869,6.632,7.829,14.644,8.490,11.248,10.519,13.060,9.664,2.712,0.330,0.011
control,C10,S2,201508,1.573,2.175,5.462,10.618,23.577,12.319,13.918,11.437,12.486,5.821,0.576,0.026,0.013
control,C10,S3,201508,0.217,0.084,0.184,0.769,7.068,9.574,19.933,21.270,25.480,13.283,1.888,0.234,0.017
control,C10,S4,201508,0.068,0.068,0.096,0.219,2.233,3.712,8.287,13.532,30.133,31.612,8.300,1.712,0.027
control,C10,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C9,S1,201508,87.144,1.016,0.579,0.496,0.898,0.614,0.969,1.312,2.399,3.356,1.193,0.012,0.012
control,C9,S2,201508,0.014,0.055,0.246,1.364,11.175,10.574,16.633,18.024,23.755,14.572,3.179,0.396,0.014
control,C9,S3,201508,0.665,0.057,0.142,0.708,4.771,5.592,12.401,17.214,28.072,23.273,6.172,0.920,0.014
control,C9,S4,201508,0.099,0.118,0.197,0.938,9.144,12.600,22.109,22.267,19.404,8.729,3.772,0.612,0.010
control,C9,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C8,S1,201508,0.131,0.119,1.050,2.410,11.478,9.927,15.308,15.666,22.312,18.435,3.031,0.119,0.012
control,C8,S2,201508,1.124,0.706,3.045,7.123,17.775,9.476,12.181,12.090,17.606,14.992,3.620,0.248,0.013
control,C8,S3,201508,0.455,0.076,0.531,2.456,10.249,7.368,11.916,13.629,23.924,21.847,6.777,0.758,0.015
control,C8,S4,201508,1.864,3.768,3.079,2.903,5.847,4.335,8.089,11.020,23.687,28.359,6.523,0.500,0.027
control,C8,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C7,S1,201508,1.804,0.805,1.968,4.428,16.055,11.837,16.070,14.937,17.352,12.791,1.849,0.075,0.030
control,C7,S2,201508,2.057,1.533,2.165,4.302,13.821,11.307,16.886,16.429,18.701,10.957,1.600,0.229,0.013
control,C7,S3,201508,0.000,0.000,0.129,0.629,2.533,2.872,7.793,12.649,32.156,29.542,8.567,2.936,0.194
control,C7,S4,201508,0.605,0.089,0.160,0.819,5.375,6.994,15.145,20.626,26.535,16.106,6.193,1.335,0.018
control,C7,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C6,S1,201508,17.740,23.177,21.391,10.996,8.663,3.319,4.038,3.132,4.132,2.932,0.453,0.013,0.013
control,C6,S2,201508,0.378,0.617,1.134,3.124,11.224,9.234,16.062,16.843,21.932,16.415,2.797,0.227,0.013
control,C6,S3,201508,0.000,0.013,0.117,0.479,2.149,2.758,7.381,13.311,30.726,29.004,10.139,3.872,0.052
control,C6,S4,201508,0.132,0.356,1.265,4.651,23.442,18.883,22.493,15.246,10.265,2.728,0.474,0.053,0.013
control,C6,S5,201508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
control,C5,S1,201508,22.192,4.193,2.493,2.452,4.667,3.688,7.985,11.787,19.648,17.031,3.688,0.165,0.010
